approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.8621372031662269;0.9032480995162405;0.8822139723253459;1447;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;12.894.850.464.899.900;full;117;8856;241;9312;48;11126032;0;0.002506351569494687;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.9876651982378855;0.7283950617283951;0.838444278234854;1539;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;12.894.850.464.899.900;full;117;8856;241;9312;48;11126032;0;0.002506351569494687;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.774385301269927;0.9748299319727891;0.8631230236410178;2940;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;12.894.850.464.899.900;full;117;8856;241;9312;48;11126032;0;0.002506351569494687;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9925567547450689;0.856729842595567;0.919655172413793;3113;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;12.894.850.464.899.900;full;117;8856;241;9312;48;11126032;0;0.002506351569494687;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.8621372031662269;0.9032480995162405;0.8822139723253459;1447;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;13.563.447.561.800.000;full;117;8856;241;9312;48;11126032;0;0.002781073712993942;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9876651982378855;0.7283950617283951;0.838444278234854;1539;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;13.563.447.561.800.000;full;117;8856;241;9312;48;11126032;0;0.002781073712993942;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.774385301269927;0.9748299319727891;0.8631230236410178;2940;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;13.563.447.561.800.000;full;117;8856;241;9312;48;11126032;0;0.002781073712993942;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9925567547450689;0.856729842595567;0.919655172413793;3113;0.056277458336800645;231;240;0.8764031578044646;0.6996444596956796;0.7893549348638678;0.7869629379407984;0.9140222096743836;0.7905622010876613;0.8449054363738533;0.8510067035593283;13.563.447.561.800.000;full;117;8856;241;9312;48;11126032;0;0.002781073712993942;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.9669479606188467;0.9502418797512094;0.9585221331474381;1447;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.683.953.066.200.000;full;117;8856;241;9312;48;11125938;0;0.0024143643864515864;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.9984984984984985;0.8641975308641975;0.9265064437478231;1539;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.683.953.066.200.000;full;117;8856;241;9312;48;11125938;0;0.0024143643864515864;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.839136690647482;0.9918367346938776;0.9091192517537022;2940;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.683.953.066.200.000;full;117;8856;241;9312;48;11125938;0;0.0024143643864515864;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9928825622775801;0.8962415676196595;0.9420901570150262;3113;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.683.953.066.200.000;full;117;8856;241;9312;48;11125938;0;0.0024143643864515864;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.9669479606188467;0.9502418797512094;0.9585221331474381;1447;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.634.467.244.999.990;full;117;8856;241;9312;48;11125938;0;0.002448722019329984;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9984984984984985;0.8641975308641975;0.9265064437478231;1539;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.634.467.244.999.990;full;117;8856;241;9312;48;11125938;0;0.002448722019329984;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.839136690647482;0.9918367346938776;0.9091192517537022;2940;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.634.467.244.999.990;full;117;8856;241;9312;48;11125938;0;0.002448722019329984;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9928825622775801;0.8962415676196595;0.9420901570150262;3113;0.056277458336800645;231;240;0.9217379944951484;0.8079552325228961;0.8720375178704838;0.8628294877589271;0.9675136457745154;0.9212821239014407;0.9414617150595264;0.944329359313991;7.634.467.244.999.990;full;117;8856;241;9312;48;11125938;0;0.002448722019329984;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.9814264487369985;0.9129232895646164;0.9459362692445399;1447;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.644.625.799.200.000;full;117;8856;241;9312;48;11125862;0;0.002433143839827206;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.9805668016194332;0.7868745938921378;0.8731074260994953;1539;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.644.625.799.200.000;full;117;8856;241;9312;48;11125862;0;0.002433143839827206;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.775391142932909;0.9945578231292517;0.8714051557144985;2940;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.644.625.799.200.000;full;117;8856;241;9312;48;11125862;0;0.002433143839827206;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9925567547450689;0.856729842595567;0.919655172413793;3113;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.644.625.799.200.000;full;117;8856;241;9312;48;11125862;0;0.002433143839827206;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0;0;0;0;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.9814264487369985;0.9129232895646164;0.9459362692445399;1447;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.803.989.619.100.000;full;117;8856;241;9312;48;11125862;0;0.0025535820735873224;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9805668016194332;0.7868745938921378;0.8731074260994953;1539;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.803.989.619.100.000;full;117;8856;241;9312;48;11125862;0;0.0025535820735873224;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.775391142932909;0.9945578231292517;0.8714051557144985;2940;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.803.989.619.100.000;full;117;8856;241;9312;48;11125862;0;0.0025535820735873224;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9925567547450689;0.856729842595567;0.919655172413793;3113;0.056277458336800645;231;240;0.8870580267587718;0.7265208015342232;0.8198874651273872;0.8066814991161698;0.937888198757764;0.8472832244038622;0.8760658533385807;0.8906748467257541;7.803.989.619.100.000;full;117;8856;241;9312;48;11125862;0;0.0025535820735873224;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;7605;0;155;1.0;0.9800257731958762;0.9899121379759194;994;116;104;0.8954954954954955;0.9052823315118397;0.9003623188405797;0.6580010371462104;0.775;0.707238732730388;240;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.8934449898931562;0.9938965628011565;0.9409975669099757;3113;0.04234093841384911;198;200;0.9074421158038707;0.8070192621821439;0.8774385101910848;0.8844639008401559;0.9261652053530226;0.8421488661096128;0.8778853295165583;0.9011703559016534;6.156.197.651.299.990;full;69;8856;125;4696;48;6374575;0;0.0021918394999997154;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.9811320754716981;0.960328317373461;0.9706187348772899;1462;0.04234093841384911;198;200;0.9074421158038707;0.8070192621821439;0.8774385101910848;0.8844639008401559;0.9261652053530226;0.8421488661096128;0.8778853295165583;0.9011703559016534;6.156.197.651.299.990;full;69;8856;125;4696;48;6374575;0;0.0021918394999997154;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;1.0;0.792722547108512;0.8843783979702791;1539;0.04234093841384911;198;200;0.9074421158038707;0.8070192621821439;0.8774385101910848;0.8844639008401559;0.9261652053530226;0.8421488661096128;0.8778853295165583;0.9011703559016534;6.156.197.651.299.990;full;69;8856;125;4696;48;6374575;0;0.0021918394999997154;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.8934449898931562;0.9938965628011565;0.9409975669099757;3113;0.04234093841384911;198;200;0.9074421158038707;0.8070192621821439;0.8774385101910848;0.8844639008401559;0.9261652053530226;0.8421488661096128;0.8778853295165583;0.9011703559016534;652.248.864.799.999;full;69;8856;125;4696;48;6374575;0;0.002290470605267776;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.9811320754716981;0.960328317373461;0.9706187348772899;1462;0.04234093841384911;198;200;0.9074421158038707;0.8070192621821439;0.8774385101910848;0.8844639008401559;0.9261652053530226;0.8421488661096128;0.8778853295165583;0.9011703559016534;652.248.864.799.999;full;69;8856;125;4696;48;6374575;0;0.002290470605267776;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;1.0;0.792722547108512;0.8843783979702791;1539;0.04234093841384911;198;200;0.9074421158038707;0.8070192621821439;0.8774385101910848;0.8844639008401559;0.9261652053530226;0.8421488661096128;0.8778853295165583;0.9011703559016534;652.248.864.799.999;full;69;8856;125;4696;48;6374575;0;0.002290470605267776;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9517071670255306;0.9938965628011565;0.9723444374607166;3113;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;51.324.793.838.000.000;full;69;8856;125;4696;48;6374575;0;0.0021606212430874397;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.9811320754716981;0.960328317373461;0.9706187348772899;1462;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;51.324.793.838.000.000;full;69;8856;125;4696;48;6374575;0;0.0021606212430874397;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;1.0;0.9304743339831059;0.9639851901716594;1539;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;51.324.793.838.000.000;full;69;8856;125;4696;48;6374575;0;0.0021606212430874397;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9517071670255306;0.9938965628011565;0.9723444374607166;3113;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;51.354.495.931.999.700;full;69;8856;125;4696;48;6374575;0;0.00244685507184147;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.9811320754716981;0.960328317373461;0.9706187348772899;1462;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;51.354.495.931.999.700;full;69;8856;125;4696;48;6374575;0;0.00244685507184147;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;1.0;0.9304743339831059;0.9639851901716594;1539;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;51.354.495.931.999.700;full;69;8856;125;4696;48;6374575;0;0.00244685507184147;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9517071670255306;0.9938965628011565;0.9723444374607166;3113;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;47.936.182.107.999.600;full;69;8856;125;4696;48;6374575;0;0.0020539598690474817;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.9811320754716981;0.960328317373461;0.9706187348772899;1462;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;47.936.182.107.999.600;full;69;8856;125;4696;48;6374575;0;0.0020539598690474817;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;1.0;0.9304743339831059;0.9639851901716594;1539;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;47.936.182.107.999.600;full;69;8856;125;4696;48;6374575;0;0.0020539598690474817;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9517071670255306;0.9938965628011565;0.9723444374607166;3113;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;4.560.478.866.299.990;full;69;8856;125;4696;48;6374575;0;0.002030484363087583;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.9811320754716981;0.960328317373461;0.9706187348772899;1462;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;4.560.478.866.299.990;full;69;8856;125;4696;48;6374575;0;0.002030484363087583;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
